lat,long,name,color,note
55.5176146,12.1235931,POWERLINE_ID,#FF0000,Pylon
55.528877,12.1384636,POWERLINE_ID,#FF0000,Pylon
55.5313836,12.1427161,POWERLINE_ID,#FF0000,Pylon
55.5339775,12.1471021,POWERLINE_ID,#FF0000,Pylon
55.536508,12.151428,POWERLINE_ID,#FF0000,Pylon
55.5395047,12.1547668,POWERLINE_ID,#FF0000,Pylon
55.5505471,12.1671264,POWERLINE_ID,#FF0000,Pylon
55.573564,12.192867,POWERLINE_ID,#FF0000,Pylon
55.5536058,12.1705768,POWERLINE_ID,#FF0000,Pylon
55.5565186,12.1737611,POWERLINE_ID,#FF0000,Pylon
55.5766743,12.194721,POWERLINE_ID,#FF0000,Pylon
55.4870473,12.0926683,POWERLINE_ID,#FF0000,Pylon
55.5236907,12.1297301,POWERLINE_ID,#FF0000,Pylon
55.5455847,12.1615646,POWERLINE_ID,#FF0000,Pylon
55.5486729,12.165015,POWERLINE_ID,#FF0000,Pylon
55.5592953,12.176851,POWERLINE_ID,#FF0000,Pylon
55.5621883,12.1801469,POWERLINE_ID,#FF0000,Pylon
55.5682308,12.1868846,POWERLINE_ID,#FF0000,Pylon
55.582506,12.1982486,POWERLINE_ID,#FF0000,Pylon
55.5923529,12.2041967,POWERLINE_ID,#FF0000,Pylon
55.5984248,12.2062823,POWERLINE_ID,#FF0000,Pylon
55.6020616,12.2065828,POWERLINE_ID,#FF0000,Pylon
55.462109,12.0156443,POWERLINE_ID,#FF0000,Pylon
55.5263313,12.134176,POWERLINE_ID,#FF0000,Pylon
55.5425885,12.1581828,POWERLINE_ID,#FF0000,Pylon
55.5707204,12.1896655,POWERLINE_ID,#FF0000,Pylon
55.5891372,12.2023341,POWERLINE_ID,#FF0000,Pylon
55.5799471,12.1967532,POWERLINE_ID,#FF0000,Pylon
55.5953647,12.2060592,POWERLINE_ID,#FF0000,Pylon
55.6091646,12.2070634,POWERLINE_ID,#FF0000,Pylon
55.6126987,12.2073209,POWERLINE_ID,#FF0000,Pylon
55.6219952,12.2147968,POWERLINE_ID,#FF0000,Pylon
55.6274568,12.2217061,POWERLINE_ID,#FF0000,Pylon
55.6333827,12.2364776,POWERLINE_ID,#FF0000,Pylon
55.5652073,12.1835201,POWERLINE_ID,#FF0000,Pylon
55.5015173,12.1072595,POWERLINE_ID,#FF0000,Pylon
55.6335571,12.2309673,POWERLINE_ID,#FF0000,Pylon
55.6191793,12.2111661,POWERLINE_ID,#FF0000,Pylon
55.6332083,12.2418163,POWERLINE_ID,#FF0000,Pylon
55.6329757,12.2529313,POWERLINE_ID,#FF0000,Pylon
55.6302672,12.2252423,POWERLINE_ID,#FF0000,Pylon
55.5208508,12.126889,POWERLINE_ID,#FF0000,Pylon
55.5858193,12.2002828,POWERLINE_ID,#FF0000,Pylon
55.6056239,12.2068062,POWERLINE_ID,#FF0000,Pylon
55.6247915,12.2183072,POWERLINE_ID,#FF0000,Pylon
55.6322489,12.2765691,POWERLINE_ID,#FF0000,Pylon
55.6320551,12.2908599,POWERLINE_ID,#FF0000,Pylon
55.6319437,12.2859676,POWERLINE_ID,#FF0000,Pylon
55.6325929,12.3137939,POWERLINE_ID,#FF0000,Pylon
55.6318036,12.3214031,POWERLINE_ID,#FF0000,Pylon
55.6326415,12.3195581,POWERLINE_ID,#FF0000,Pylon
55.6318018,12.3209916,POWERLINE_ID,#FF0000,Pylon
55.6304093,12.3223224,POWERLINE_ID,#FF0000,Pylon
55.6283031,12.3259183,POWERLINE_ID,#FF0000,Pylon
55.6270074,12.3280732,POWERLINE_ID,#FF0000,Pylon
55.6162905,12.2076041,POWERLINE_ID,#FF0000,Pylon
55.6328303,12.2271907,POWERLINE_ID,#FF0000,Pylon
55.633092,12.2468888,POWERLINE_ID,#FF0000,Pylon
55.6327141,12.2593343,POWERLINE_ID,#FF0000,Pylon
55.6324137,12.2701919,POWERLINE_ID,#FF0000,Pylon
55.632089,12.2813327,POWERLINE_ID,#FF0000,Pylon
55.632152,12.2948339,POWERLINE_ID,#FF0000,Pylon
55.6322974,12.301151,POWERLINE_ID,#FF0000,Pylon
55.632467,12.3074252,POWERLINE_ID,#FF0000,Pylon
55.6416232,12.2337825,POWERLINE_ID,#FF0000,Pylon
55.6441953,12.233628,POWERLINE_ID,#FF0000,Pylon
55.6501961,12.2332504,POWERLINE_ID,#FF0000,Pylon
55.6642043,12.2291133,POWERLINE_ID,#FF0000,Pylon
55.6563849,12.2328727,POWERLINE_ID,#FF0000,Pylon
55.6675542,12.2267701,POWERLINE_ID,#FF0000,Pylon
55.6701343,12.2249849,POWERLINE_ID,#FF0000,Pylon
55.6800173,12.2216375,POWERLINE_ID,#FF0000,Pylon
55.6861433,12.2204101,POWERLINE_ID,#FF0000,Pylon
55.693173,12.2189595,POWERLINE_ID,#FF0000,Pylon
55.706924,12.2216289,POWERLINE_ID,#FF0000,Pylon
55.6385229,12.2314651,POWERLINE_ID,#FF0000,Pylon
55.7035484,12.2204873,POWERLINE_ID,#FF0000,Pylon
55.6533342,12.2330272,POWERLINE_ID,#FF0000,Pylon
55.6613721,12.2310188,POWERLINE_ID,#FF0000,Pylon
55.676591,12.2223327,POWERLINE_ID,#FF0000,Pylon
55.6895785,12.2196805,POWERLINE_ID,#FF0000,Pylon
55.6967334,12.2182471,POWERLINE_ID,#FF0000,Pylon
55.7104831,12.2227361,POWERLINE_ID,#FF0000,Pylon
55.7133262,12.223706,POWERLINE_ID,#FF0000,Pylon
55.7233917,12.2270019,POWERLINE_ID,#FF0000,Pylon
55.7244607,12.2281448,POWERLINE_ID,#FF0000,Pylon
55.6728942,12.223084,POWERLINE_ID,#FF0000,Pylon
55.6828337,12.2210796,POWERLINE_ID,#FF0000,Pylon
55.7168509,12.2248733,POWERLINE_ID,#FF0000,Pylon
55.7203849,12.2258947,POWERLINE_ID,#FF0000,Pylon
55.7263499,12.2286498,POWERLINE_ID,#FF0000,Pylon
55.7194987,12.2310102,POWERLINE_ID,#FF0000,Pylon
55.7225855,12.2292192,POWERLINE_ID,#FF0000,Pylon
55.72103,12.230128,POWERLINE_ID,#FF0000,Pylon
55.7262726,12.2291476,POWERLINE_ID,#FF0000,Pylon
55.7293718,12.2319895,POWERLINE_ID,#FF0000,Pylon
55.7279947,12.2301494,POWERLINE_ID,#FF0000,Pylon
55.7310978,12.2347199,POWERLINE_ID,#FF0000,Pylon
55.6355933,12.2292913,POWERLINE_ID,#FF0000,Pylon
55.6470433,12.2334392,POWERLINE_ID,#FF0000,Pylon
55.7002015,12.2193629,POWERLINE_ID,#FF0000,Pylon
55.6589125,12.2327611,POWERLINE_ID,#FF0000,Pylon
55.7296317,12.2304952,POWERLINE_ID,#FF0000,Pylon
55.7311327,12.2328421,POWERLINE_ID,#FF0000,Pylon
55.7314732,12.2326895,POWERLINE_ID,#FF0000,Pylon
55.7340103,12.2203414,POWERLINE_ID,#FF0000,Pylon
55.732604,12.2295425,POWERLINE_ID,#FF0000,Pylon
55.732396,12.2323972,POWERLINE_ID,#FF0000,Pylon
55.7320458,12.2325084,POWERLINE_ID,#FF0000,Pylon
55.7452637,12.2053468,POWERLINE_ID,#FF0000,Pylon
55.7433602,12.2072866,POWERLINE_ID,#FF0000,Pylon
